datetime,code,price,stock,category,supplier,is_discounted
2025-09-04 09:16:47,X08548,3.9,30,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BR97LEDP40WHCCT,111.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BR97LEDP40GDCCT,114.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BR97LEDP60BKCCT,150.2,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BR97LEDP60GDCCT,161.2,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BR97LEDP80BKCCT,215.7,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BR97LEDP80GDCCT,225.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM24LEDP60WHCCT,86.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM24LEDP60GDCCT,99.3,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM24LEDP80GDCCT,132.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM24LEDP80WHCCT,118.4,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM88LEDP3GDCCT,171.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM88LEDP4GDCCT,194.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM88LEDP5GDCCT,232.2,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM92LEDP48BR,75.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM92LEDP48BK,75.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM92LEDP48CH,88.7,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM92LEDP48WH,75.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM91LEDP64BK,70.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM91LEDP64BR,70.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM91LEDP64CH,81.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM91LEDP64WH,70.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM607LEDPBKCCT,129.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM607LEDTBKCCT,90.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM607LEDFBKCCT,160.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM36LEDP60BK,167.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM36LEDP80BK,234.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM36LEDP190BK,184.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM36LEDP120BK,141.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,YL1721LEDPBK,81.7,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,YL1721LEDPWH,81.7,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,YL1723LEDPBK,187.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,YL1723LEDPWH,187.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM16LEDP105BK,77.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM16LEDP105WH,77.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM16LEDP100BK,84.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM16LEDP100WH,84.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM16LEDF148BK,86.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM16LEDF148WH,86.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM16LEDF148AB,91.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM16LEDW80WH,63.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM16LEDW80BK,63.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PN30LEDPBK,112.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PN30LEDFBK,188.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PN30LEDW40BK,42.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM32LEDP15BR,74.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V28LEDP22BK,41.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM236LEDP80,206.3,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM236LEDP100,275.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM238LEDP36,263.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM238LEDP9,96.6,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM238LEDP12,110.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM238LEDP11,103.1,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM238LEDP13,116.45,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V2010C250,39.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V2010C300,49.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V2010C350,58.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V2010C500,140.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,GN10451TWB,26.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V24012380W,73.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V24012380,73.0,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V2010C250W,39.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V2010C300W,49.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V2010C350W,58.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AC.7136FBBLED,13.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V27LEDP80BK,190.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM202592PW,51.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZN160203PBL,54.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MD70853E,31.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V2010251TW,33.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V36174BK,51.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V2010351TW,62.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,GC85141W,18.5,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DCR17501P,64.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DCR17502P,110.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DCR17504P,143.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DCR17501F,98.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DCR17501W,64.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V360501P,62.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V360502P,73.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V360506P,124.8,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V360501W,30.5,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V360502W,55.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM235P3,70.7,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM235F1,52.7,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM235P4,87.1,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM235W1,23.7,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BR204LEDC100WHD,105.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM235T1,40.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,SUH12BK,33.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,SUH12WH,33.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD94451PW,48.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD94451PB,48.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD94451WB,35.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD94451WW,35.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD94205PG,197.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD94205PB,180.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD94206PB,170.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD94206PG,183.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD94201WG,42.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD94201WB,36.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,TNK323LED15P,123.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,TNK323LED19P,188.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD680107BK,84.2,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD680107BR,93.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD843C130G,64.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD843C130B,60.6,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,RA31LEDP60BK,51.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,RA31LEDP60GD,51.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,RA31LEDP60WH,51.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,RA3551PBK,37.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,RA3551PWH,37.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,YL22801PBK,39.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,YL22801PWH,39.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,YL22801PGD,50.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,YL22801WBK,50.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,YL22801WWH,50.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02030038N,19.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02030012N,15.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02030044N,21.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02031013N,24.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02060072N,2.12,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02060075N,2.12,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02060076N,2.12,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02060351N,9.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02080005N,3.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02090001N,2.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02110005N,1.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02110038N,10.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02130001N,8.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02130005N,15.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DY02130015N,21.4,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,Π14004031,0.0,15,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,YL22801WGD,58.9,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM851P6BK,21.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM851P6BR,21.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HM851P6WH,21.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HL39971P18BB,28.5,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HL39973P44BB,74.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HL39974P94BB,129.7,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HL39975P53BB,148.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,SF810,27.3,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD53421CP,47.0,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD53421BK,40.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD53423RBK,83.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD53423RCP,92.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD53423SBK,89.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,SF35045P,60.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,SF35045B,60.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5392SBK,36.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5392SGY,36.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5392SLB,36.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5392SMI,36.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5392SWH,36.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5392SPP,36.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS07961PGG,70.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS07961PKG,70.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS07961PBG,70.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS07961PWG,70.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS1477P1BK,34.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS1477P1WH,34.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS1290P36T1BK,36.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS1290P36T1GW,36.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS1513P321WH,45.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS1513P321BK,45.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS198940PBW,46.7,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5391TW,54.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5391MSW,36.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5391MB,36.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5391MW,36.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5390MB,73.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5390MW,73.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD8072BK,46.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD8072GY,46.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS174335BK,49.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS174335MR,53.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS174335WH,50.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS174317BK,22.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS174317WH,23.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS174317MR,26.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V363381PWG,80.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS871P29WH,47.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS871P29BK,47.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS871P29CG,47.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,Z6040ST,24.8,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,358501Y25440,6.5,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,AD757143,50.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DLA5201,35.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MC15614C,55.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,RA3633SWH,61.3,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,TF20862PC,96.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V352715P,23.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V3643320LP,42.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V372641PB,18.0,10,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,2491P,3.5,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,2492D,5.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BLK82041WCC,11.8,22,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DCR1711725P,17.0,12,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,EG165073C,25.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,EG167281TBW,46.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,EG215P73WH,39.4,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HL4302W47BC,45.2,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS174622PC,14.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,MB725041AR,6.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5435BK,39.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,SMU502PNM,5.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,TNK852P38GD,12.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V28LEDP22WH,41.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V30LEDP30BK,53.6,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V36037WH,37.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V36037BK,37.2,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM165LEDWG,8.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM1724LEDWLL,67.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BLK82041WWC,14.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BLK82182WCNC,55.2,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DCR39219,70.6,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,C014103SW,15.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD8002BK,40.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,FMX51495,80.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD8002WH,40.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD8002MS,40.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,GN51T121CB,12.9,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V28507IP40,50.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD5391MBR,36.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD581F160W,27.3,12,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD91644PB,120.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BCR201525,45.8,60,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BCR201550,79.6,15,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BMS20C35,9.0,60,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BMS20C53,7.2,15,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BMS20C515,5.3,105,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BMS20C33,6.1,105,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,TNK2834SB,52.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BMS20C43,6.6,60,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BMS20C415,4.8,60,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BMS20CS415,5.1,65,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,BMS20CS315,4.8,60,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V351891PRD,14.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V36037CG,40.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V3643320LG,42.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V371975PCH,124.2,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZD81136LEDGY,45.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM16281PG,10.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM1705LEDWLL,23.2,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM31LEDP40CH,160.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM32LEDP15CH,74.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,CX1017T,6.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DCR1711735P,25.0,12,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,DCR17501T,64.9,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,EG167073CR,32.0,12,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,EG5795P58G,40.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,GN731PLCE,20.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,GN735PAW,28.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HL4324C84BB,160.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HL45843P40B,67.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS1178T1CH,28.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD602P72BK,24.8,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OD604S84BK,31.5,12,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V36035RG,18.5,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V36352CP,18.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,W19171AB,14.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZD806410LEDGY,42.7,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM170031P,34.3,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,HL42593P26BG,81.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS07881PCG,17.5,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,OYD10087BSP1,57.6,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,SF8574,13.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,PN30LEDTBK,97.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V286531P28RD,9.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,V3643330LP,59.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,ZM170011P,17.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,2800WY,5.0,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,EF21P158SW,15.4,11,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,EG167071CB,30.8,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,EG169751WBC,24.5,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS1300P311CP,116.8,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS1300P311BK,88.5,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,JNAC36LED65WH,50.0,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS198435PTR,55.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS198450PTR,84.0,37,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS07881PWH,17.5,6,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS212622P,34.0,9,Άγνωστη Κατηγορία,AcaLight,
2025-09-04 09:16:47,KS212635P,61.9,37,Άγνωστη Κατηγορία,AcaLight,
